ax (m/s^2),ay (m/s^2),az (m/s^2)
-0.0332,-0.0031,-0.0233
-0.0373,0.0117,-0.0254
0.0256,0.0121,-0.0516
-0.0021,-0.0209,-0.0404
-0.0346,-0.0103,0.0186
-0.0288,-0.0002,0.0108
0.0202,-0.0374,0.0227
0.0363,-0.0615,-0.0374
-0.014,-0.0466,-0.0596
-0.0973,-0.0179,-0.0593
-0.1528,-0.0071,-0.0168
-0.122,-0.0394,0.0564
-0.0051,-0.0533,0.032
0.03,-0.0482,-0.001
0.0369,-0.0479,-0.0292
0.0295,-0.0332,-0.0239
0.0076,-0.0281,-0.0426
0.0091,-0.0518,-0.0227
0.0241,-0.0515,-0.031
-0.0277,-0.0369,-0.0244
0.0014,-0.0415,-0.017
-0.0082,-0.0319,-0.0089
0.0309,-0.0414,-0.0288
0.0457,-0.0413,-0.0484
0.0274,-0.0509,-0.0586
0.009,-0.0412,-0.0209
0.0146,-0.046,-0.0017
0.0253,-0.046,-0.0011
0.0454,-0.055,0.0428
0.0337,-0.0742,0.0496
0.0018,-0.0504,0.0703
0.0038,-0.041,0.078
0.0057,-0.0507,0.0863
0.0311,-0.0223,0.0714
0.0228,-0.0232,0.0141
0.043,-0.0187,-0.0003
0.0327,0.0056,0.0797
0.0231,-0.0043,0.1085
0.0369,-0.0046,0.1038
0.06,-0.0145,0.0562
0.079,-0.0202,0.0176
0.0591,-0.0061,0.0022
0.0585,-0.0111,-0.0043
0.0288,-0.0256,0.046
0.0284,-0.0114,0.0868
0.0805,-0.0206,0.1086
0.0901,-0.0256,0.0636
0.0847,-0.0312,0.0096
0.0504,-0.0027,0.0412
0.0298,0.0067,0.0731
0.0812,-0.0073,0.0911
0.1096,-0.041,0.0751
0.0944,-0.0508,0.0637
0.0602,-0.0133,0.0719
0.0544,0.0146,0.0269
0.0428,0.0348,0.1398
0.0697,0.0292,0.1137
0.0781,-0.0332,0.0832
0.0574,-0.0286,0.0369
0.0368,0.0001,0.0516
0.0584,0.0329,0.033
0.0946,0.0382,0.0526
0.1166,-0.0001,0.0677
0.1045,0.0046,0.0914
0.0841,-0.0146,0.0582
0.0446,-0.0338,0.0299
0.0433,-0.044,-0.0271
0.0659,-0.0009,-0.0377
0.1026,0.0273,-0.0533
0.1101,0.0375,-0.0266
0.1317,-0.0007,-0.0279
0.1201,-0.0246,-0.0536
0.0895,-0.0293,-0.0651
0.0448,-0.034,-0.0524
-0.0043,-0.0387,-0.0594
0.0091,-0.0147,-0.0322
0.0554,-0.029,-0.0192
0.0729,-0.0145,-0.0069
0.0567,0.0143,-0.0234
0.0452,0.0239,-0.0199
0.0528,-0.0192,-0.0298
-0.0062,-0.0431,-0.0588
-0.0027,-0.0527,-0.0351
0.0388,-0.0569,-0.0065
0.047,-0.0473,0.0267
0.0696,-0.0473,0.0272
0.0589,-0.0522,-0.0299
0.0865,-0.0427,-0.0037
0.1141,-0.0094,0.0029
0.1177,-0.0048,-0.0035
0.1171,-0.044,-0.0989
0.0875,-0.0586,-0.0902
0.0435,-0.0061,-0.0169
0.0864,0.0136,0.0332
0.1289,0.0134,0.0125
0.1003,-0.0305,-0.0365
0.0431,-0.045,-0.0114
0.029,-0.0253,0.0283
0.0196,-0.0062,0.0732
0.0576,0.0079,0.0956
0.0573,-0.0258,0.0423
0.043,-0.0643,0.0175
0.0246,-0.065,0.0049
0.0445,-0.0213,0.0382
0.0737,-0.0022,0.0581
0.0643,-0.0029,0.0162
0.1122,-0.0029,0.0179
0.1262,0.0065,0.0152
0.0546,-0.008,0.0225
-0.0162,-0.0368,0.0485
-0.0577,-0.0609,0.041
-0.0177,-0.0418,0.0144
0.0508,-0.0083,0.0155
0.0663,-0.0036,0.0124
0.0297,-0.0091,-0.0338
0.0028,-0.0379,-0.0225
-0.0048,-0.0283,-0.0116
0.0205,-0.0278,0.0279
0.0028,0.0004,-0.0156
-0.0291,-0.0001,-0.069
-0.0607,-0.0059,-0.2305
-0.0363,-0.0241,-0.1802
0.044,-0.0402,0.0579
0.0428,-0.0385,0.1926
0.0375,-0.0006,0.1264
0.0514,0.0318,0.0191
0.0646,0.0271,0.0129
0.0828,-0.0303,-0.0077
0.101,-0.0679,0.0242
0.048,-0.063,0.0604
-0.0233,-0.015,0.0626
0.0053,-0.0006,0.0714
0.0009,0.0042,0.0757
0.0059,-0.0006,0.0565
0.0585,0.0138,0.0903
0.05,-0.015,0.034
0.065,-0.0539,-0.0138
0.0316,0.0091,0.0602
0.0224,0.0332,0.0811
0.0518,0.0239,0.0681
0.0816,-0.0238,0.0504
0.0772,-0.0564,0.0655
0.0104,-0.052,0.0231
-0.1279,0.01,0.0551
-0.1223,0.0252,0.0936
-0.0498,-0.0087,0.0145
-0.0441,-0.0372,-0.0165
-0.077,0.0007,-0.087
-0.0678,0.0338,-0.1632
-0.0448,0.0252,-0.1018
-0.0513,0.0502,0.0299
-0.0233,0.0421,0.1011
-0.0561,-0.0204,0.04
-0.1106,-0.0735,-0.0384
-0.1502,-0.063,0.0196
-0.1312,-0.0292,0.0596
-0.1752,0.0237,0.1039
0.0914,0.0073,0.3107
0.0673,-0.0449,0.2868
-0.1645,-0.0571,-0.0488
0.1472,-0.1771,0.303
-0.1239,-0.1123,0.1564
-0.4198,-0.0557,0.1597
-0.4977,-0.0322,0.1023
-0.4513,-0.0517,0.0222
-0.2959,-0.0706,-0.0301
-0.1719,-0.0498,0.0391
-0.1117,-0.0965,0.0539
-0.2198,-0.1779,0.0329
-0.3245,-0.2627,0.0584
-0.4222,-0.2996,0.1436
-0.5188,-0.3281,0.1322
-0.4001,-0.1353,0.2437
0.0443,0.3364,0.5219
0.2847,0.6171,0.3586
0.2899,0.4652,-0.1099
0.2805,0.1536,-0.2956
0.3219,-0.0313,-0.2344
0.4141,-0.1112,-0.1348
0.4103,-0.1198,-0.0604
0.3117,-0.0867,-0.0609
0.2151,-0.0817,-0.0692
0.1818,-0.1288,0.0035
0.1067,-0.167,0.0205
0.0854,-0.191,0.016
0.0551,-0.1487,-0.0255
-0.0038,-0.0394,-0.0384
-0.0138,-0.0349,-0.0061
0.0527,-0.0449,-0.0582
0.0942,-0.0694,-0.0509
0.0731,-0.046,-0.0249
0.0369,-0.013,0.0297
0.0489,0.0048,-0.043
0.0852,0.0184,-0.091
0.0577,0.0369,-0.0778
0.0499,0.0411,-0.0415
0.0275,0.0262,-0.0113
0.0052,0.0162,-0.0057
0.0206,0.0534,-0.0618
0.0829,0.0583,-0.0512
0.1116,0.0148,-0.0261
0.073,0.0048,-0.0071
0.0296,0.0051,0.0591
0.0587,0.0424,0.0346
0.1168,0.0797,-0.06
0.1204,0.017,-0.0882
0.0614,-0.0448,-0.0331
0.0406,-0.0731,-0.0082
0.0244,-0.0212,-0.0409
0.0029,0.0547,-0.026
-0.0081,0.084,0.0309
-0.0095,0.0464,0.072
-0.0628,-0.0062,0.056
-0.0723,-0.0403,0.0066
-0.0919,-0.0402,-0.0057
-0.1167,-0.0304,0.0294
-0.1025,-0.0009,0.0547
-0.0738,-0.0055,0.0514
-0.0397,-0.0012,-0.0229
-0.0112,0.0181,-0.0535
-0.0495,0.0176,-0.0798
-0.0441,0.0041,-0.0547
-0.0481,-0.0292,-0.0289
-0.0281,0.0326,-0.0891
-0.0563,0.0327,-0.1192
-0.0558,0.028,-0.1255
-0.0744,-0.0095,-0.0662
-0.045,-0.0422,-0.0026
-0.044,-0.0659,-0.0009
-0.0571,-0.0321,-0.0237
-0.0458,-0.0176,-0.0314
-0.0056,-0.0173,-0.0307
-0.0268,-0.0499,-0.0014
-0.1243,-0.0118,0.0358
-0.1636,0.0652,0.0337
-0.0697,0.0273,0.0061
0.0195,-0.0155,-0.031
0.041,-0.0582,-0.1025
-0.0088,-0.1105,-0.0934
-0.1251,-0.0142,-0.0204
-0.1116,0.0205,0.0489
-0.0838,0.0449,0.0185
-0.0361,-0.0415,-0.0825
-0.0458,-0.1265,-0.0885
-0.1457,-0.1072,-0.0884
-0.1554,0.0,0.0737
-0.1032,-0.0193,-0.0033
-0.051,-0.086,-0.1117
-0.0906,-0.0521,-0.0552
-0.2057,0.0483,-0.0283
-0.2011,0.0624,-0.1275
-0.1253,0.0099,-0.1677
-0.0448,-0.0324,-0.1695
-0.0459,-0.013,-0.1437
-0.0324,-0.008,-0.1084
-0.0854,-0.0407,-0.0997
-0.076,-0.0455,-0.091
-0.1391,0.0313,0.0114
-0.1737,0.0794,0.0045
-0.1985,0.0371,0.0686
-0.2331,0.0045,0.1326
-0.1726,-0.0145,0.1256
-0.1315,-0.0816,0.0559
-0.145,-0.0347,-0.0074
-0.0797,0.0362,-0.0124
-0.0161,0.0789,-0.0356
0.1602,-0.0026,-0.0828
0.2951,0.0014,-0.1487
0.4409,0.0677,-0.1481
0.3881,0.1869,0.0044
0.3186,0.2677,0.0237
0.3289,0.2522,-0.0509
0.4608,0.1279,-0.1098
0.6517,-0.0433,-0.0892
0.7255,-0.1082,0.0411
0.7219,-0.048,0.3034
0.5992,0.0865,0.3768
0.3912,0.2443,0.3504
0.1755,0.2399,0.3172
0.0495,0.1286,0.0787
0.1518,-0.0308,-0.2592
0.3662,-0.1875,-0.4045
0.4029,-0.2707,-0.1842
0.3118,-0.2798,0.2524
0.1854,-0.1139,0.5639
0.1414,0.0329,0.8163
0.2433,-0.1083,0.7254
0.3063,-0.3098,0.3561
0.334,-0.3612,0.2809
0.3397,-0.3682,0.4369
0.2958,-0.3383,0.473
0.2355,-0.3909,0.4093
0.1548,-0.457,0.475
0.0978,-0.4282,0.5121
0.125,-0.319,0.502
0.2887,-0.206,0.3588
-0.7222,0.115,0.2742
-0.8132,0.1176,0.131
-0.9239,0.27,0.1483
-0.8924,0.4164,-0.0317
-0.5835,0.5694,-0.0305
-0.0382,0.6136,-0.0982
0.5228,0.4196,-0.115
1.0411,-0.1252,-0.4434
1.9419,-0.9304,-0.698
2.9432,-1.8656,-1.1021
3.622,-2.4944,-1.2273
3.3149,-2.1282,-0.5617
2.0245,-0.4176,1.106
0.5269,1.431,2.1283
-1.124,2.7088,1.5516
-2.0212,3.1461,1.0553
-2.0312,2.8157,0.8803
-0.063,1.5648,1.0548
0.1879,0.8197,1.3696
0.1535,-0.0674,1.2257
-0.1448,-1.0296,1.3578
-0.0103,-1.6328,1.4736
0.2561,-1.7174,1.2584
0.6952,-1.5594,0.7483
1.0449,-1.2082,0.5858
1.1102,-0.6279,0.6048
1.0719,-0.3095,0.7281
0.846,-0.2684,0.8037
0.543,-0.2514,0.9823
0.215,-0.2119,1.0001
0.0263,-0.339,1.0288
-0.199,-0.4867,0.8546
-0.1007,-0.4856,0.7608
0.3661,-0.3152,0.9091
0.7753,-0.1346,1.0562
0.9341,-0.034,0.944
0.8142,-0.0054,0.9326
0.5801,-0.0673,1.0924
0.8446,-0.2057,1.235
0.6979,-0.312,1.5089
0.9379,-0.304,1.5184
1.4905,-0.4029,1.7369
1.2549,-0.5638,1.73
0.6205,-0.6131,1.5343
0.4607,-0.1177,1.2235
0.781,1.0724,0.9567
1.5417,2.5102,0.1872
1.8136,3.9738,-0.4174
1.2604,5.1278,-0.6323
0.9193,5.5494,0.0746
1.848,5.1502,0.9424
2.9681,4.6356,1.0701
3.0152,3.9629,0.2988
1.9197,3.2983,-0.7616
0.7905,2.8548,-0.7146
0.1361,2.3348,-0.7993
-0.2565,1.4804,-1.6739
-0.7383,0.4298,-2.5165
-1.268,-0.4625,-2.537
-1.2385,-1.0664,-1.8305
-1.3888,-1.0142,-0.6378
-1.2048,-0.4766,0.8379
-0.8733,-0.0066,1.3418
-0.3857,0.1768,1.063
0.2786,-0.0887,0.5539
0.6617,-0.8295,0.2755
0.5939,-1.8039,0.1175
0.3206,-2.787,0.0993
-0.0451,-3.5669,0.4579
-0.3928,-4.0381,0.622
-0.7255,-4.2384,0.5374
-1.1594,-4.0965,0.3267
-1.218,-3.5462,0.4291
-0.7692,-2.7758,0.364
-0.3115,-2.0311,0.0722
0.1104,-1.6102,-0.2051
0.2224,-1.3299,-0.5602
0.1667,-1.1014,-0.7994
-0.1829,-0.6891,-0.515
-0.601,-0.2944,0.0256
-0.9641,-0.0241,0.4176
-1.0707,0.0423,0.2475
-0.9529,-0.0935,0.4206
-0.4807,-0.2171,0.1303
-0.2823,-0.3278,0.4689
-0.0457,-0.366,0.8497
-0.2977,-0.2292,1.2395
-0.5274,-0.0561,0.7902
-0.0547,-0.0039,0.5752
0.1905,0.1464,0.7507
0.0951,0.0846,0.8165
-0.2697,0.1997,0.9355
-0.4294,0.2162,1.1313
-0.4485,0.136,1.1078
-0.5416,0.0897,1.1626
-0.8539,0.4344,1.4369
-1.3654,1.2608,1.2046
-1.8164,2.5611,0.597
-1.922,4.1608,-0.2966
-1.0985,5.1895,-0.3553
-0.2409,5.2746,-0.4181
0.1033,4.8371,-1.9425
0.0848,3.7434,-2.912
0.1955,2.6005,-2.0026
0.8213,1.5165,-0.9317
1.5522,0.2486,-1.5138
2.045,-1.0037,-2.4697
2.113,-1.8058,-2.3676
1.43,-2.03,-1.8727
0.5442,-1.4559,-1.0306
0.205,-0.7136,-0.2092
0.0442,0.1316,0.1337
-0.2453,0.9958,-0.1854
-0.2965,1.5324,-0.4906
0.1486,1.4682,-0.2094
0.8126,0.766,0.2511
0.7487,-0.2932,0.4235
0.3316,-1.2822,0.6267
0.9488,-2.2769,0.8557
0.0629,-2.7389,0.7028
-0.6512,-2.9369,0.6043
-0.5917,-3.2328,0.5323
-0.673,-3.263,0.931
-0.5376,-3.2567,1.0308
-0.3229,-3.0325,0.9599
0.0874,-2.7905,0.5494
0.0994,-2.2496,0.2709
0.1905,-1.8138,0.5383
0.6859,-1.81,0.9054
0.8702,-1.61,0.7522
0.9333,-1.0838,0.8414
1.35,-0.6311,0.5201
1.5153,-0.0109,0.421
0.9953,0.6615,0.7076
0.8267,0.7095,0.9303
0.6665,0.6813,1.2252
0.5386,0.6775,1.5514
0.5112,0.6152,1.6821
0.5852,0.8183,1.4453
0.6001,1.5865,1.6074
0.2091,2.2751,1.5002
-0.0461,2.8277,0.9087
0.5471,3.4454,-0.9784
1.3802,4.4493,-2.4695
1.8486,5.6701,-2.0899
1.1529,6.0788,-1.3818
0.179,5.4263,-0.6413
-0.5575,3.5752,-0.157
-0.8123,1.234,-0.4711
-0.9383,-1.2347,-1.3863
-0.9618,-2.9447,-2.3803
-0.87,-3.1697,-2.5816
-0.7647,-1.6068,-1.6164
-0.3446,0.8326,-0.8414
0.0854,2.6672,-0.7147
0.5857,2.832,-0.6373
1.4857,1.8252,-0.5756
2.1152,0.3109,-0.0118
2.1221,-1.3765,0.0397
1.2568,-2.56,0.0627
0.3362,-3.5344,0.0303
-1.0717,-4.0586,0.2289
-1.8187,-4.0894,0.373
-1.8425,-3.7665,0.2116
-3.2735,-2.7441,-0.1181
-0.2187,-2.6549,0.2406
0.282,-2.1942,0.1907
0.1738,-1.9082,-0.0363
-0.0338,-1.7347,-0.0308
-0.3565,-1.5995,0.1693
-0.6295,-1.5422,0.15
-0.7722,-1.5474,-0.0199
-0.7815,-1.5055,-0.2287
-0.8936,-1.2756,-0.056
-0.8828,-0.9972,0.2711
-0.7972,-0.749,0.3788
-0.9703,-0.524,-0.0169
-0.6104,-0.0705,0.0591
-0.4946,0.4088,0.578
-0.8247,0.5082,0.7865
-0.9996,0.5538,0.8417
-0.8045,0.6155,0.9082
-0.2926,0.6072,1.0778
-0.3199,0.8706,1.3388
-0.8465,1.4123,1.4315
-1.1182,1.6428,0.4193
-1.2255,2.2636,-0.8102
-0.9894,3.7511,-0.6788
-0.3191,5.2207,-0.2055
1.1312,6.2654,-0.1156
1.7233,6.2496,-1.1486
0.8223,4.5955,-2.3456
-0.0069,2.7521,-2.0103
0.3072,1.127,-2.251
1.2483,-0.367,-2.301
1.7702,-1.2375,-2.0698
1.8978,-1.3728,-0.7706
1.5052,-1.0214,-0.4366
0.3083,-0.4044,0.0744
-0.6944,-0.068,0.6558
-1.3774,0.0308,1.1739
-1.087,-0.3959,1.0731
-0.4025,-1.076,0.7481
0.1018,-2.0345,0.1238
0.3371,-2.8209,-0.423
0.9622,-3.476,-0.0793
1.3915,-3.9423,-0.0416
1.4874,-4.2099,-0.1132
1.1074,-4.135,-0.1263
0.3374,-3.609,0.2316
-0.3199,-2.9963,0.5522
-0.6352,-2.3792,0.5762
-0.9662,-1.6905,0.5952
-0.5909,-1.1994,0.6524
0.068,-1.0068,0.8262
0.5112,-0.9,1.0877
0.9082,-0.5614,1.0407
1.0521,0.2293,1.0831
0.8408,1.1052,1.3523
0.5874,1.4978,1.6683
0.5456,1.4835,1.8987
0.4595,1.5895,1.9654
0.5367,1.711,2.2995
0.7321,1.6147,2.7804
0.8751,1.2745,2.3856
1.0712,0.8276,0.7648
1.1685,1.9921,-0.6976
2.8073,4.0434,-2.1
4.6307,6.9516,-1.9816
4.3188,8.9653,-3.2129
0.6194,8.603,-3.7671
-2.5674,5.7176,-3.5312
-2.923,2.0566,-2.6126
-1.9383,-1.0562,-1.174
-0.4723,-2.9374,-0.1388
0.9147,-2.8421,0.2707
1.7992,-1.2488,0.035
1.8121,0.3878,-0.6004
1.2992,1.202,-1.1164
0.6911,1.0421,-0.7673
0.395,-0.5279,0.4981
0.214,-2.6869,1.3068
0.108,-4.7017,1.297
-1.367,-5.7359,0.592
-0.35,-7.4633,0.4266
-0.8602,-7.7524,0.3777
-1.1937,-7.41,0.4894
-1.8952,-5.8393,0.8762
-2.4051,-4.0447,0.2154
-1.589,-2.4647,-0.4732
-0.6956,-1.2367,-0.5082
-0.0187,-0.4292,-0.3505
0.355,0.3449,0.0216
0.0989,1.1979,0.6708
-0.2559,1.5844,0.9272
-0.6614,1.4617,0.6266
-1.2207,1.0801,0.2869
-1.4886,1.0095,0.8259
-1.2918,1.346,1.6531
-1.251,1.7993,1.6714
-1.1079,2.4219,1.4459
-0.8579,2.7426,1.2662
-0.8244,2.9186,1.252
-1.1454,2.7508,1.5637
-1.5092,2.6702,0.6522
-1.9032,3.5692,0.8384
-1.2074,4.511,1.3225
-1.9493,6.0166,-1.924
-0.6752,6.5859,-4.638
1.246,5.235,-5.3121
2.811,2.848,-4.9408
2.9308,0.2979,-2.5171
2.4201,-1.2927,-0.3816
1.857,-1.3287,0.1453
1.6552,-0.5998,-0.3941
1.8761,0.2661,-0.0504
0.5355,0.6422,0.2888
-0.7957,0.2174,1.2919
-1.865,-0.8067,1.7523
-1.8793,-2.1498,0.8662
-1.6445,-3.6655,0.0731
-0.8412,-4.9044,-0.4222
0.462,-5.7763,-0.3257
1.8146,-6.0425,0.033
2.2613,-5.7289,0.1468
2.1569,-5.4474,-0.0171
1.4774,-4.8122,-0.0902
0.4913,-3.904,0.1708
-0.4215,-2.9109,0.4325
-0.8545,-1.808,0.3508
-0.5887,-0.6264,0.4202
-0.1838,0.5155,0.202
0.5332,1.6052,0.1683
1.0055,2.8091,-0.1707
2.067,3.7369,-0.2245
1.9847,4.293,0.3249
1.7747,3.6518,1.5451
1.2659,2.5639,2.6833
0.7789,1.5633,3.8027
0.58,0.7287,4.178
0.1645,-0.0,3.5663
0.2762,0.5373,1.1769
1.594,3.6439,-0.0853
5.1571,6.2967,-2.8163
4.4976,7.0405,-6.5098
-0.6956,6.3999,-5.9571
-1.8905,3.1204,-4.7122
-1.3628,0.0752,-2.6649
-0.6868,-1.3281,0.0626
0.0233,-0.989,0.8288
0.4315,0.4845,-0.1875
0.7569,1.9574,-1.5159
1.3548,2.2292,-1.4507
2.0015,0.8865,-0.8844
2.2238,-1.4099,0.0442
2.0529,-3.8619,0.7256
0.7057,-5.8418,0.9453
0.3257,-7.5436,0.1015
-0.4152,-8.69,0.1419
-1.4585,-8.7467,0.5253
-2.4594,-8.0549,0.6978
-3.2483,-6.6685,0.3877
-2.5831,-5.1509,0.1851
-1.1808,-3.531,0.0525
-0.2344,-1.866,-0.1988
0.0904,0.0065,-0.4083
-0.2215,1.7809,-0.4053
-0.2706,3.0343,-0.0049
-0.5362,3.2748,0.2796
-1.1671,2.8552,0.5603
-1.6355,2.6401,1.0431
-1.4473,2.6946,1.3495
-0.9575,2.6426,1.4693
-0.7891,2.5484,1.3951
-0.8369,2.5138,1.2528
-0.604,2.2768,0.6465
-1.1156,2.9028,0.6378
-1.8147,4.5231,0.2137
-1.6539,6.0405,-0.2827
-1.3794,6.6068,-2.3739
-0.0583,5.9196,-4.5035
2.3353,3.2043,-4.9746
3.8771,0.187,-3.6585
3.4902,-1.8259,-1.8941
1.6853,-2.0551,-0.1169
0.0384,-0.7732,1.3402
0.1652,0.4436,1.2013
0.4272,1.1625,0.3434
0.2479,1.3659,0.5244
-0.6527,0.6358,1.4949
-1.1052,-1.0315,1.8745
-0.9708,-2.9352,1.4216
-0.4532,-4.7467,0.5821
-0.5506,-5.5904,-0.1775
0.0228,-6.0284,0.3287
0.645,-6.0024,1.0443
0.5424,-5.3297,0.8475
0.3021,-4.5137,0.3471
0.2953,-3.3936,0.1282
0.4822,-2.4967,0.0883
0.6219,-1.7153,-0.0179
1.1917,-1.2169,-0.3751
1.5229,-0.7766,-0.7022
1.6094,-0.6014,-0.4166
1.6716,-0.1293,0.2369
2.104,0.3432,0.7984
2.2896,0.8355,0.928
2.0986,1.1155,1.226
1.5522,1.135,1.5612
1.0874,1.0353,2.0881
0.5752,1.0884,2.6117
0.1115,1.3369,2.9095
0.0074,1.4947,2.3331
0.4596,2.0908,-0.2916
1.058,4.5598,-1.402
4.1086,7.3904,-3.2144
4.5131,7.9203,-5.7317
0.7844,6.8218,-3.5556
-2.5608,4.6697,-1.5143
-2.995,1.9258,-1.2751
-1.9921,-0.2004,-0.8266
-0.6127,-1.4066,-0.4757
-0.1235,-1.0115,-1.063
0.5992,0.4291,-1.9359
0.2968,1.7617,-2.0038
0.1215,2.1775,-1.4886
0.5048,1.4468,-0.6058
0.6138,-0.0463,0.1268
0.6615,-1.9636,0.2933
1.3625,-3.78,0.8349
1.2027,-5.1438,0.8283
0.6639,-6.1324,0.4472
-0.2799,-6.5665,0.1638
-1.2069,-6.6159,0.1991
-1.9869,-6.0018,0.4404
-1.9271,-5.4122,0.8853
-1.7038,-4.5486,0.9252
-1.0425,-3.5314,0.8149
-0.247,-2.5633,0.4462
0.3794,-1.3605,0.2794
0.7222,-0.1651,0.5079
0.6612,0.9034,0.3913
0.3666,1.7201,-0.0794
-0.4126,2.136,-0.15
-0.7841,2.3154,0.9636
-1.2877,2.1431,1.9181
-1.413,1.6344,2.4905
-1.3218,1.079,2.4276
-1.2849,1.1339,2.2936
-1.5767,1.8506,2.3088
-2.618,2.368,2.1572
-3.9267,2.8963,0.7192
-3.6095,4.1486,-0.1073
-2.7922,6.4576,1.0225
-1.8245,7.6775,-0.1277
-0.4201,7.353,-3.2297
1.0788,4.8265,-4.6199
2.2805,1.806,-3.9663
2.208,-0.3912,-3.6084
1.6425,-1.5626,-2.5681
0.7918,-1.5387,-1.0014
0.3072,-1.0813,-0.2406
0.2894,-0.5196,0.3952
0.6861,-0.1276,1.2385
0.1904,0.106,1.6245
-0.5028,-0.039,1.867
-0.9474,-0.8471,1.7766
-0.9976,-2.0704,1.2288
-1.7622,-2.5346,0.0718
0.2006,-4.5713,0.5002
0.0994,-4.8013,0.2529
0.5857,-4.8186,0.0649
1.5162,-4.7974,-0.0146
1.8598,-4.22,-0.06
1.7401,-3.6916,0.4824
0.1003,-2.7404,0.1338
-0.5436,-2.3193,-0.1218
-0.828,-2.0343,-0.0753
-0.5123,-1.5647,0.2893
0.2785,-1.3506,0.6974
1.5864,-1.3664,0.6414
2.4684,-1.015,0.6207
2.7517,-0.5724,0.6994
2.4077,-0.0009,1.0723
1.7045,0.2353,1.1122
0.8052,0.6193,1.318
0.0535,1.3712,1.6714
-0.0947,1.9612,1.9892
0.1123,2.2315,2.2681
0.7491,2.4,2.2709
1.1104,2.7869,2.3662
1.6047,2.9719,2.1111
1.5673,2.8394,0.6912
2.3675,3.5372,-0.2728
0.9147,5.5833,-1.5661
-0.8423,7.1052,-3.7809
-3.1258,7.5649,-3.5922
-4.619,6.5728,-2.7168
-3.2379,2.8792,-2.3752
-1.8958,-0.0072,-2.019
-0.2577,-2.3746,-1.5884
0.7714,-3.1562,-1.1362
0.9133,-2.7763,-1.1362
0.0587,-1.3966,-1.9823
-0.9297,-0.3651,-1.987
-2.1535,0.1681,-1.2814
-2.9747,-0.147,-0.4332
-2.4612,-0.6304,1.2184
-2.577,-0.983,1.2683
-2.0744,-1.4933,0.8073
-1.2577,-1.9602,-0.0722
-0.5191,-2.7369,-0.9134
-0.2407,-3.4089,-1.0389
-0.6013,-3.9385,-0.8492
-1.728,-3.7101,-0.1804
-3.0522,-2.9128,0.2203
-3.787,-2.3657,0.047
-3.1993,-2.4049,-0.0524
-2.0399,-2.6558,-0.1173
-0.7514,-2.5807,0.0017
-0.6636,-1.8683,-0.3519
1.0539,-1.7019,0.3236
0.965,-1.1448,0.3734
0.0544,-0.782,0.3253
-1.2163,-0.6934,0.0871
-1.933,-0.8951,0.4216
-2.3323,-1.2907,1.0504
-2.4964,-1.3232,1.0724
-2.311,-0.9933,1.5303
-1.9465,-0.4243,1.8505
-1.7273,0.053,1.452
-1.5522,0.3641,0.4659
-1.1056,0.236,-0.1047
-0.9168,0.113,0.0479
-0.9254,0.2898,0.8648
-0.7703,0.386,1.4727
-0.7442,0.6154,1.42
-1.1182,0.8261,1.6312
-1.9081,1.2751,1.3545
-3.1063,2.8141,1.0414
0.4235,0.3988,1.6044
0.604,0.6229,1.742
1.4533,0.5127,1.3988
1.7385,0.8186,0.8898
1.904,2.8397,0.8071
4.1724,5.3977,2.0791
6.2109,6.2594,1.2515
4.2011,4.5899,-3.5468
1.3347,3.4936,-3.0584
-0.3579,2.5264,-0.8934
-0.9391,1.2316,-0.9239
-1.3097,-0.1979,-0.617
-0.6232,-1.3064,-1.0852
-0.381,-2.0007,-1.4566
-0.8225,-2.4626,-1.5907
-1.5161,-2.7188,-1.5664
-1.8047,-2.577,-1.3337
-1.1941,-1.617,-0.5082
0.3499,-0.7032,0.6578
1.2241,-0.6188,0.833
1.3639,-1.1935,-0.0806
0.7129,-1.43,-0.7493
0.657,-1.7956,-1.0183
-0.1785,-1.7238,-0.5616
-0.8046,-1.6309,0.0887
-1.0703,-1.6342,0.4832
-1.3606,-1.4009,0.5659
-1.8952,-0.9512,0.3855
-2.095,-0.6565,0.2936
-1.9671,-0.5257,0.5215
-1.7138,-0.614,0.693
-1.4606,-0.7892,0.7559
-0.4432,-0.9029,0.4851
-0.5346,-0.654,1.2609
-0.7032,-0.6264,1.2301
-0.8272,-0.4552,1.2219
-0.6534,-0.3319,1.0264
-0.3313,-0.1601,0.8787
-0.1389,0.1781,0.7837
-0.1904,0.7631,0.4801
-0.0173,1.2362,0.5395
-0.1092,1.5794,1.0892
-0.0987,1.8139,1.0891
-0.6742,2.0118,1.6181
-1.1083,1.8978,2.3877
-1.1505,1.8941,3.0261
-0.4666,2.885,3.0597
-0.759,4.1864,5.5451
-1.4993,4.1626,1.6187
-3.1027,3.7119,-2.2085
-3.2314,2.2282,-5.2354
-2.6406,1.1776,-3.7705
-0.8324,-0.1724,-2.683
0.7571,-1.5348,-2.5025
1.4813,-2.1852,-3.1208
1.7619,-2.0372,-3.1711
1.6793,-1.4922,-1.7801
1.2651,-0.915,-0.933
0.2077,-0.4659,-0.4585
-0.6762,-0.1898,-0.211
-1.5482,-0.2016,-0.1876
-2.4281,-0.2548,-0.5902
-2.7319,-0.5062,-0.9347
-2.0976,-0.8385,-0.9766
-0.7033,-1.4504,-0.4697
0.4826,-1.6223,-0.3084
1.4211,-1.8956,-0.243
1.7062,-2.2608,-0.16
1.4263,-2.1416,-0.1868
